2.83476692582e-05;0.00898561563601;0.0172736442835;0.0242242957621;0.0293923315196;0.0327780220935;0.0347379599786;0.0357474481148;0.0362138423371;0.0364086968648;0.0364828694998;0.0365087701252;0.0365171175085;0.0365196138695;0.0365203099308;0.0365204916243;0.0365205361539;0.0365205463926;0.036520548563;0.0365205489405;0.0365205489405;
0.00869628691708;0.0176535548838;0.0259415835313;0.0328922350099;0.0380602707674;0.0414459613413;0.0434058992265;0.0444153873626;0.0448817815849;0.0450766361126;0.0451508087476;0.0451767093731;0.0451850567563;0.0451875531173;0.0451882491786;0.0451884308721;0.0451884754017;0.0451884856404;0.0451884878108;0.0451884881883;0.0451884881883;
0.0160010900267;0.0249583579934;0.0332463866409;0.0401970381195;0.045365073877;0.0487507644509;0.050710702336;0.0517201904722;0.0521865846945;0.0523814392222;0.0524556118572;0.0524815124826;0.0524898598659;0.0524923562269;0.0524930522882;0.0524932339817;0.0524932785113;0.05249328875;0.0524932909204;0.0524932912979;0.0524932912979;
0.0212620281948;0.0302192961616;0.038507324809;0.0454579762876;0.0506260120451;0.054011702619;0.0559716405042;0.0569811286403;0.0574475228626;0.0576423773903;0.0577165500253;0.0577424506508;0.0577507980341;0.057753294395;0.0577539904563;0.0577541721498;0.0577542166794;0.0577542269182;0.0577542290886;0.057754229466;0.057754229466;
0.0244794101315;0.0334366780983;0.0417247067457;0.0486753582243;0.0538433939818;0.0572290845557;0.0591890224409;0.060198510577;0.0606649047993;0.060859759327;0.060933931962;0.0609598325875;0.0609681799707;0.0609706763317;0.060971372393;0.0609715540865;0.0609715986161;0.0609716088549;0.0609716110253;0.0609716114027;0.0609716114027;
0.0261642357879;0.0351215037547;0.0434095324021;0.0503601838807;0.0555282196382;0.0589139102121;0.0608738480973;0.0618833362334;0.0623497304557;0.0625445849834;0.0626187576184;0.0626446582439;0.0626530056271;0.0626555019881;0.0626561980494;0.0626563797429;0.0626564242725;0.0626564345113;0.0626564366817;0.0626564370591;0.0626564370591;
0.0269295650355;0.0358868330023;0.0441748616497;0.0511255131283;0.0562935488859;0.0596792394598;0.0616391773449;0.0626486654811;0.0631150597033;0.0633099142311;0.0633840868661;0.0634099874915;0.0634183348748;0.0634208312358;0.063421527297;0.0634217089906;0.0634217535201;0.0634217637589;0.0634217659293;0.0634217663067;0.0634217663067;
0.0272351577394;0.0361924257062;0.0444804543536;0.0514311058322;0.0565991415898;0.0599848321637;0.0619447700488;0.062954258185;0.0634206524073;0.063615506935;0.06368967957;0.0637155801954;0.0637239275787;0.0637264239397;0.063727120001;0.0637273016945;0.063727346224;0.0637273564628;0.0637273586332;0.0637273590107;0.0637273590107;
0.0273437238594;0.0363009918261;0.0445890204736;0.0515396719522;0.0567077077097;0.0600933982836;0.0620533361687;0.0630628243049;0.0635292185272;0.0637240730549;0.0637982456899;0.0638241463153;0.0638324936986;0.0638349900596;0.0638356861209;0.0638358678144;0.063835912344;0.0638359225827;0.0638359247531;0.0638359251306;0.0638359251306;
0.0273784059079;0.0363356738746;0.0446237025221;0.0515743540007;0.0567423897582;0.0601280803321;0.0620880182173;0.0630975063534;0.0635639005757;0.0637587551034;0.0638329277384;0.0638588283638;0.0638671757471;0.0638696721081;0.0638703681694;0.0638705498629;0.0638705943925;0.0638706046312;0.0638706068016;0.0638706071791;0.0638706071791;
